"","facebook_S_alphas","facebook_S_gammas","facebook_S_thetas","newsletter_alphas","newsletter_gammas","newsletter_thetas","ooh_S_alphas","ooh_S_gammas","ooh_S_thetas","print_S_alphas","print_S_gammas","print_S_thetas","search_S_alphas","search_S_gammas","search_S_thetas","tv_S_alphas","tv_S_gammas","tv_S_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"57",2.893377823,0.90541389293,0.08818906236,0.861681157,0.45389904145,0.33452186575,0.5453528076,0.315781896431,0.38187356956,1.61407748725,0.87264152176,0.17730373936,0.68463416835,0.50290075113,0.0010035851946,2.982279715,0.87684675776,0.35233851135,0.509267281253,0.861881587510781,0.729664840642179,0.834829654167457,0.0796444412315148,0.1181884683762,0.117799865985417,0.1181884683762,0.100698080341609,0,74473.4030251831,0.001037430607,65481090.2533626,1e-04,0,0.0613410472869873,126.946842908859,"4_157_8",4,157,8,1724,FALSE,TRUE,4,0.0415595931247222,1,FALSE
"58",2.372390656,0.75393479845,0.05766451917,1.76283529875,0.82451822262,0.14814678916,0.51651834476,0.322303433047,0.38782184974,1.759953824,0.98787227621,0.20631338683,0.516567179785,0.320028094478,0.019385340108,2.95906353625,0.64917182251,0.331142922865,0.505315827803,0.847044457954888,0.823578116148296,0.752751136150236,0.0839669876716772,0.0972457258774873,0.143208199908634,0.0972457258774873,0.211301649427745,0,205643.644537857,0.003040808366,65481090.2533626,1e-04,0,0.0403828620910645,127.503691911697,"4_158_8",4,158,8,1735,FALSE,TRUE,8,0.0782175839645987,1,FALSE
"59",2.89541630425,0.97840867521,0.005979662835,0.82547202225,0.68995905676,0.30120357631,0.5296315001,0.305533183362,0.39417493972,1.52256732825,0.99252460606,0.1433142238,0.78834352,0.42632368861,0.013109849913,2.97206993825,0.99833637496,0.37759429095,0.56522298794,0.867546317431418,0.793204989489986,0.806214258534696,0.0757552626136333,0.108253041220325,0.126161169217079,0.108253041220325,0.11049303191915,0,34125.0573153915,0.0004211858134,65481090.2533626,1e-04,0,0.0412280559539795,128.047304868698,"4_159_2",4,159,2,1740,TRUE,TRUE,2,0.0471265820063106,1,FALSE
"60",2.506913765,0.89952268838,0.25050266769,1.29400766325,0.47248912751,0.19481056885,0.53902701115,0.331910915932,0.38991791698,1.80199308725,0.9724748632,0.16945960525,0.8863859725,0.344596329064,0.04845265716,2.91168040425,0.51741005013,0.323339556255,0.505047572711,0.869485844615319,0.848613102992686,0.777373951913221,0.0775630311656935,0.0900820868322392,0.135890382794831,0.0900820868322392,0.130378533702608,0,15469.9996778417,0.0001362650331,65481090.2533626,1e-04,0,0.0438401699066162,128.402693033218,"4_159_9",4,159,9,1747,FALSE,TRUE,2,0.055113153450113,2,FALSE
"61",2.893377823,0.90541389293,0.08818906236,0.57536062275,0.40376895809,0.37865029957,0.5453528076,0.315781896431,0.38187356956,1.61407748725,0.87264152176,0.17730373936,0.68463416835,0.50290075113,0.0010035851946,2.982279715,0.87684675776,0.35233851135,0.509267281253,0.861599579349007,0.731420479293911,0.835182789877899,0.0797257081999505,0.117804067345912,0.117673870008664,0.117804067345912,0.100733905880686,0,74473.4030251831,0.001037430607,65481090.2533626,1e-04,0,0.0521240234375,128.777060985565,"4_160_5",4,160,5,1754,FALSE,TRUE,4,0.04149524025018,1,FALSE
"62",2.7812215,0.90645285603,0.12132711558,0.83832907325,0.87328016865,0.22166113402,0.505356093925,0.37402035151,0.3759356764,1.8132187925,0.93581781746,0.104369777068,1.0523864315,0.363976627169,0.05106765447,2.98001795375,0.50011393654,0.58422235685,0.56344075367,0.868518639452324,0.789171624340945,0.814736328430893,0.0757219379122741,0.104958528829516,0.125281256768737,0.104958528829516,0.149375402617176,0,8435.53104722696,2.882680749e-05,65481090.2533626,1e-04,0,0.0425269603729248,128.967675924301,"4_160_9",4,160,9,1758,FALSE,TRUE,8,0.0538127981568379,2,FALSE
"63",1.8554879065,0.95419968327,0.24139763817,1.480588277,0.41217899161,0.32311947505,0.500204148817725,0.3766074645,0.39572257384,1.7791084245,0.75180963772,0.113484184021,2.5004371235,0.51702657907,0.01022350077,2.9903842575,0.45253945455,0.314042130495,0.50502938741,0.873573391715416,0.867913511167424,0.765214912889805,0.0763387787447161,0.0841440657223147,0.139551975142307,0.0841440657223147,0.344595854721093,0,14629.7742675528,0.0001234321765,65481090.2533626,1e-04,0,0.0452699661254883,130.232493877411,"4_162_5",4,162,5,1776,FALSE,TRUE,6,0.123582544075138,2,FALSE
"64",2.506913765,0.89952268838,0.25050266769,1.29400766325,0.47248912751,0.19481056885,0.53902701115,0.331910915932,0.38991791698,1.80199308725,0.9724748632,0.16945960525,0.8863859725,0.344596329064,0.04845265716,2.91168040425,0.51741005013,0.3031349325585,0.53971699265,0.871450668233918,0.763819291725769,0.823311738892995,0.0753393535649676,0.102974099159665,0.120150199650232,0.102974099159665,0.151359237788051,0,15469.9996778417,0.0001362650331,65481090.2533626,1e-04,0,0.0553340911865234,130.294491052628,"4_162_6",4,162,6,1777,FALSE,TRUE,8,0.0519734914383387,2,FALSE
"65",2.96089383675,0.85263513109,0.16042370214,0.7624085745,0.3734508502,0.33452186575,0.5453528076,0.317011533217,0.37442646913,1.670117463,0.78716106768,0.17078779171,0.558063443125,0.5583650328,0.009460871151,2.99191345525,0.79862787786,0.32565719784,0.53665975418,0.856907375171779,0.723004266246672,0.821873018830337,0.0797947761977668,0.112687733849952,0.122328299389211,0.112687733849952,0.138519536582929,0,118310.323572652,0.001706956794,65481090.2533626,1e-04,0,0.061851978302002,130.795019865036,"4_163_2",4,163,2,1784,FALSE,TRUE,7,0.0499868744152407,1,FALSE
"66",2.98121101625,0.92828459155,0.02845975362,0.7814124345,0.39730064043,0.30007042075,0.542985856675,0.313750206288,0.37845477667,1.498639072,0.7980810611,0.19871826316,0.561003423525,0.38296979565,0.03756960579,2.884138355,0.63650935374,0.36599384315,0.5010266674979,0.864342326860998,0.752580765731776,0.837781274615448,0.0790766288001859,0.11389006681736,0.116621450558012,0.11389006681736,0.0796799981540845,0,58489.5892392462,0.0007933080326,65481090.2533626,1e-04,0,0.0870490074157715,131.846716880798,"4_164_5",4,164,5,1798,FALSE,TRUE,1,0.0397349675639755,1,FALSE
"67",2.89541630425,0.97840867521,0.005979662835,0.82547202225,0.68995905676,0.30120357631,0.5296315001,0.305533183362,0.38672783932,1.578607304,0.90704415198,0.13679827615,0.78834352,0.42632368861,0.013109849913,2.97206993825,0.99833637496,0.37759429095,0.56522298794,0.867578459280087,0.79352771380408,0.806247919660303,0.0757460704874707,0.108168538385189,0.126150211467131,0.108168538385189,0.111533548503967,0,34125.0573153915,0.0004211858134,65481090.2533626,1e-04,0,0.11056113243103,132.1115899086,"4_164_7",4,164,7,1800,TRUE,TRUE,2,0.0472515051629706,1,FALSE
"68",2.57862097625,0.84299372204,0.021061604172,1.7434177205,0.71551777603,0.1478488999,0.552181466125,0.312093850244,0.36417389326,1.692651747,0.77889457434,0.38771877202,0.593351941925,0.53652049015,0.006974309271,2.89502565225,0.94186715075,0.3985697493,0.505368675035,0.854106176736562,0.823190078042352,0.769120033575134,0.0820057711896676,0.0973526126190403,0.138386542467342,0.0973526126190403,0.177042978756234,0,126241.631995958,0.001828092554,65481090.2533626,1e-04,0,0.0836131572723389,132.364374876022,"4_164_10",4,164,10,1803,FALSE,TRUE,8,0.0665579218439007,1,FALSE
"69",2.506913765,0.89952268838,0.25050266769,1.29400766325,0.47248912751,0.19481056885,0.53902701115,0.331910915932,0.38991791698,1.80199308725,0.9724748632,0.1012723419436,0.8863859725,0.344596329064,0.04845265716,2.91168040425,0.51741005013,0.323339556255,0.505047572711,0.869714299940025,0.84988518863304,0.777104327647083,0.0774951172736685,0.0897028140086207,0.135972646883444,0.0897028140086207,0.130012305440584,0,15469.9996778417,0.0001362650331,65481090.2533626,1e-04,0,0.108844041824341,132.911280870438,"4_165_3",4,165,3,1807,FALSE,TRUE,1,0.0550932114924061,2,FALSE
"70",2.38578040525,0.91008178364,0.22110007425,1.182379459,0.4665610422,0.353838877,0.539055135725,0.316367731989,0.38341703059,1.989546049,0.8980035789,0.16793568862,0.94301299925,0.338742713128,0.0544737285,2.8994659,0.50499781344,0.319758074495,0.504742458698,0.869800187497667,0.849941665810174,0.775516102139133,0.0774695697130446,0.0896859381311977,0.136456218178005,0.0896859381311977,0.164810718913562,0,22684.4091045497,0.0002464515146,65481090.2533626,1e-04,0,0.0748569965362549,133.128762960434,"4_165_5",4,165,5,1809,FALSE,TRUE,1,0.062597919419091,2,FALSE
