"","solID","mape","decomp.rssd","nrmse","nrmse_test","nrmse_train","nrmse_val","facebook_S_thetas","newsletter_thetas","ooh_S_thetas","print_S_thetas","search_S_thetas","tv_S_thetas","facebook_S_alphas","newsletter_alphas","ooh_S_alphas","print_S_alphas","search_S_alphas","tv_S_alphas","facebook_S_gammas","newsletter_gammas","ooh_S_gammas","print_S_gammas","search_S_gammas","tv_S_gammas","cluster","n","top_sol"
"59","4_160_9",0,0.149375402617176,0.104958528829516,0.125281256768737,0.0757219379122741,0.104958528829516,0.406110246259322,0.396423691188513,0.524582785207886,0.010813313761927,0.617559068460578,0.849519434423787,0.879412363905081,0.128628289366047,0.0629926447122851,0.48431682502307,0.24048133339158,0.959370705023993,0.725535387304025,0.811197099643789,0.338655518490693,0.907577787128187,0.0803016785387629,0.286522615039008,2,32,FALSE
"60","4_162_5",0,0.344595854721093,0.0841440657223147,0.139551975142307,0.0763387787447161,0.0841440657223147,0.815580873958239,0.747892890515589,0.922121722704697,0.0426322020286408,0.123349025208673,0.0348646263909978,0.365549745734813,0.388717267294432,0,0.469292168415586,0.877282869512352,0.986389473802904,0.866757266016019,0.0628537679298403,0.350647097795599,0.638658290379976,0.359950788199347,0.218393774618367,2,32,FALSE
"61","4_162_6",0,0.151359237788051,0.102974099159665,0.120150199650232,0.0753393535649676,0.102974099159665,0.846631310587904,0.303408700543348,0.805500249952069,0.238045428906946,0.585917870967025,0.00197694485704317,0.727147725480834,0.313159671781363,0.474685720187043,0.479372217959374,0.167480196157945,0.781255487354632,0.705037872560216,0.160733995270079,0.143473229131763,0.961150374534931,0.044890474270462,0.31129144306152,2,32,FALSE
"62","4_163_2",0,0.138519536582929,0.112687733849952,0.122328299389211,0.0797947761977668,0.112687733849952,0.539439422265937,0.787392739311249,0.49426127288401,0.242682199767192,0.114121285548316,0.0698866951259468,0.979146129670301,0.0978835607449426,0.552031002405676,0.421284718895924,0.0230955470540599,0.990375179935091,0.566357476155514,0,0.0744128015000065,0.690322780336921,0.435483394624584,0.714008271652186,1,38,FALSE
"63","4_164_5",0,0.0796799981540845,0.11389006681736,0.116621450558012,0.0790766288001859,0.11389006681736,0.0894092261067646,0.668046989450915,0.57519407724194,0.340188988183269,0.454234072894343,0.191510851286539,0.990423930459871,0.105579354740941,0.52309037987082,0.345753316233279,0.0243884465673353,0.709469798035702,0.790107608829457,0.0387069744561695,0.059296159644975,0.706281848782408,0.115005529074964,0.481847108839673,1,38,FALSE
"64","4_164_7",0,0.111533548503967,0.108168538385189,0.126150211467131,0.0757460704874707,0.108168538385189,0.0127464725357294,0.671972435829626,0.741408338254735,0.124022960233523,0.158273551868705,0.226488838769554,0.942800407188125,0.123421704183245,0.359807149639533,0.380977070644479,0.124364589292817,0.9386549708313,0.938360753014337,0.513676428527897,0.0212092718869874,0.86552639761161,0.194220696515373,1,1,38,FALSE
"65","4_164_10",0,0.177042978756234,0.0973526126190403,0.138386542467342,0.0820057711896676,0.0973526126190403,0.0641796790627573,0.140725376359689,0.28827657364936,1,0.0840341434988206,0.289734614472869,0.766951461213595,0.495152552192287,0.635524760854192,0.431210436466474,0.0386141821180014,0.73784648601622,0.537840860954512,0.555156906317253,0.0516187505269501,0.678241680290138,0.395569583302601,0.919133480724201,1,38,FALSE
"66","4_165_3",0,0.130012305440584,0.0897028140086207,0.135972646883444,0.0774951172736685,0.0897028140086207,0.846631310587904,0.303408700543348,0.805500249952069,0,0.585917870967025,0.0628984788305169,0.727147725480834,0.313159671781363,0.474685720187043,0.479372217959374,0.167480196157945,0.781255487354632,0.705037872560216,0.160733995270079,0.143473229131763,0.961150374534931,0.044890474270462,0.31129144306152,2,32,FALSE
"67","4_165_5",0,0.164810718913562,0.0896859381311977,0.136456218178005,0.0774695697130446,0.0896859381311977,0.746361084955893,0.854310199310148,0.674890816305152,0.232725353423395,0.658772212599869,0.0520994970729396,0.659908180728485,0.267954767932815,0.475029598338648,0.561984016401727,0.192382761944883,0.749419562608573,0.73626874917157,0.151113019804243,0.071428705516569,0.852314015605418,0.034194891132636,0.293516550780108,2,32,FALSE
"68","4_166_2",0,0.141474212476839,0.106373102041478,0.119974220148476,0.0770361321084609,0.106373102041478,0.385285210712458,0.446159695848123,0.654995505073431,0.328675375675966,0.154407327212193,0.3102708771797,0.900145417899261,0.0527225073911648,0.442244060106155,0.212880810890667,0.0170698712262431,0.896929490374482,0.975422174970562,0.390666688485907,0.0386179089966892,0.735561983931648,0.290319400058751,0.519875631937141,1,38,FALSE
"69","4_166_10",0,0.167730948833149,0.0936273386507451,0.138505996321296,0.0787399060516125,0.0936273386507451,0.826566051901228,0.0322758276717706,0.763388122669954,0.36670397623173,0.943914113719477,0.0864274032578961,0.609765446355354,0.386238824633755,0.199473078101543,0.460855106259995,0.00484695645970241,0.616379469416881,0.756970569503887,0.268768309282668,0.0989413925319215,0.98365298590647,0,0.409127444326037,2,32,FALSE
"70","4_167_2",0,0.12466779407472,0.10750319260516,0.119757719133364,0.0776200094927855,0.10750319260516,0.357399101748091,0.912674101725812,0.523920547642979,0.248971013244531,0.112118617622947,0.310085168422623,0.990423930459871,0.145396666524647,0.431187523310541,0.26703719842541,0.00522663115062086,0.835389384947357,0.803285973536416,0.2397023918096,0.0296396116171315,0.629782667325593,0.234469706840197,0.971950820262734,1,38,FALSE
"71","4_167_7",0,0.13435744769187,0.0958726867972437,0.137311237090494,0.0821652771174369,0.0958726867972437,0.0641796790627573,0.659844573110226,0,0.612150606099827,0.0960239017285926,0.345386959964703,0.948268532035998,0.495152552192287,0.570654451709936,0.345237821025365,0.00953577092492404,0.873618314716733,0.537840860954512,0.555156906317253,0.0113337034900899,0.543284970828767,0.532091301698608,0.79828572446136,1,38,FALSE
"72","4_168_2",0,0.196803229295737,0.089419213185153,0.136355588043584,0.0774463040498929,0.089419213185153,0.746361084955893,0.854310199310148,0.674890816305152,0.232725353423395,0.658772212599869,0.0520994970729396,0.659908180728485,0.267954767932815,0.475029598338648,0.561984016401727,0.192382761944883,0.749419562608573,0.73626874917157,0.151113019804243,0.071428705516569,0.852314015605418,0.34035218548915,0.293516550780108,2,32,FALSE
"73","4_168_10",0,0.403767058320957,0.0827175584209514,0.144536043284766,0.0761819957026455,0.0827175584209514,0.742412090235564,0.287961575151191,0.708131128601055,0.211697622903613,0.23978583372894,0.0230153418518424,0.0860699687702181,0.455305364823821,0.579748576149635,0.405418572328974,0.911321010925285,0.890299288963067,1,0.0416292142092376,0.156782640921873,0.412899564342167,0.610303214149131,0.204372011407794,2,32,FALSE
"74","4_169_10",0,0.135052186416051,0.112996401194231,0.116835776248625,0.0771212679181112,0.112996401194231,0.357399101748091,0.912674101725812,0.523920547642979,0.248971013244531,0.112118617622947,0.112335816751953,0.779802966476641,0.145396666524647,0.431187523310541,0.26703719842541,0.00522663115062086,0.835389384947357,0.724687492714047,0.2397023918096,0.0296396116171315,0.629782667325593,0.234469706840197,0.44342331854186,1,38,FALSE
"75","4_170_4",0,0.132369492578136,0.097495517434897,0.137556569926148,0.0821050845860497,0.097495517434897,0.0641796790627573,0.414388698916465,0.350714097799682,0.612150606099827,0.0960239017285926,0.345386959964703,0.948268532035998,0.483086443373877,0.55098376542843,0.381140665850662,0.00953577092492404,0.873618314716733,0.537840860954512,0.101797877403143,0.123789595792086,0.589041705841666,0.532091301698608,0.79828572446136,1,38,FALSE
"76","4_170_10",0,0.207219989828096,0.0896053750117164,0.136293582319966,0.0775078544107531,0.0896053750117164,0.746361084955893,0.854310199310148,0.397348700658224,0.232725353423395,0.658772212599869,0.0520994970729396,0.659908180728485,0.267954767932815,0.475029598338648,0.463152934655881,0.192382761944883,0.749419562608573,0.73626874917157,0.151113019804243,0.071428705516569,0.852314015605418,0.34035218548915,0.293516550780108,2,32,FALSE
"77","4_171_7",0,0.110104868230843,0.0950116176557968,0.136407489705494,0.078746903270078,0.0950116176557968,0.321823409514952,0.985550827545143,0.92287110727564,0.717430498092046,0.154407327212193,0.087753613498525,0.70026923872605,0.0683531832601802,0.311892578442409,0.267654803044796,0.064782509188558,0.896929490374482,0.945529451826988,0.681586941913305,0.0406118255486745,0.799832996401535,0.351471662130404,0.519875631937141,1,38,FALSE
"78","4_172_6",0,0.193957070481078,0.0944437052487347,0.138799600190544,0.0811031084021647,0.0944437052487347,0.299901586889846,0.0171829389854972,0.795259200460614,0.647666120527033,0.667864446496438,0.150680093133806,0.933833851267509,0.68014778192197,0.0124876520017596,0.261097352063139,0.0520236997621943,0.70533190727015,0.393464952737169,0.372292579833644,0.458453315427564,0.882998692744295,0.111913787569609,0.461693810350687,2,32,FALSE
"79","4_172_7",0,0.130904223255842,0.106123116971535,0.119613877532142,0.077034491438115,0.106123116971535,0.357399101748091,0.912674101725812,0.523920547642979,0.321945393216468,0.385810981832803,0.215225714653452,0.990423930459871,0.145396666524647,0.431187523310541,0.26703719842541,0.0205560834802545,0.734653715548353,0.803285973536416,0.2397023918096,0.0296396116171315,0.629782667325593,0.13889836460243,0.579867851124285,1,38,FALSE
"80","4_172_9",0,0.131659151262018,0.11654238813706,0.11620771952611,0.0771634988670286,0.11654238813706,0.658173189480693,0.842652889523676,0.543623613737829,0.106147442362226,0.551190743511115,0.0964567930556479,0.940070447619844,0.185777677199886,0.359807149639533,0.455130548989345,0.210411314267599,0.864138792515949,0.670092962835754,0.240605344480014,0.0212092718869874,0.947035357099134,0.064027981219168,0.446030651272739,1,38,FALSE
"81","4_174_4",0,0.344664720482979,0.085604208242395,0.137936008760528,0.0767341853625012,0.085604208242395,0.767252439416527,0.65590662744271,0.879323603642876,0.177591861287404,0.129560685602117,0.0454424238094881,0.375348352678052,0.394859288413365,0.115949715239952,0.456517449242311,0.714782797467383,0.96849747659594,0.875068297645598,0.348251909369422,0.311874206498724,0.670893231645669,0.358254962959978,0.278690146142268,2,32,FALSE
"82","4_174_8",0,0.13200365840334,0.0912153960312507,0.135934742621866,0.0783447677837818,0.0912153960312507,0.0785819807203705,0.604213490352528,0.781600315996213,0.224389310138223,0.392038784299226,0.19709343708212,0.946331501241075,0.2394679329194,0.463065653037245,0.496654093220844,0.180003069716466,0.74102916970314,0.62693519288533,0.204419454192634,0.193441600482371,0.910723778396241,0.178741270354199,0.505864031884501,1,38,FALSE
"83","4_175_1",0,0.398219435328964,0.0851213516981698,0.138743551945652,0.0774068028494119,0.0851213516981698,0.612769725027817,0.451900969050127,0.890375002697748,0.267594487827814,0.287462042947133,0.057475152624752,0.12262625223868,0.504169804419752,0.0398946156364481,0.467604756028515,0.747324753596318,0.91238747305602,0.986163945998903,0.185395205339623,0.300305956833712,0.943311382755134,0.287960630574826,0.256540508620047,2,32,FALSE
"84","4_175_2",0,0.427583592540323,0.081986086121173,0.148302877837916,0.0764831960972614,0.081986086121173,0.671997010826255,0.234936979048259,0.72977375879118,0.0503290689311606,0.145467949314982,0.0650439003359033,0,0.605720636068139,0.212419638707879,0.311550009654496,0.864991369669994,0.972069614935215,0.539883031741036,0.134101072150678,0.37996416080997,0.445308658024191,0.814649947332132,0.220807967050757,2,32,FALSE
"85","4_175_4",0,0.0771496000599021,0.116697649844049,0.116652290279082,0.0786627590286647,0.116697649844049,0.143007201194107,0.71697241192668,0.564939371683786,0.336540269189909,0.440549454827234,0.196253823959922,0.990423930459871,0.113542817057186,0.504709808497629,0.330010092693729,0.0236219739499191,0.714506581277592,0.792743281770849,0.2397023918096,0.0533648500329172,0.690982012511505,0.119784096231618,0.50145125737679,1,38,FALSE
"86","4_176_2",0,0.0957792809579127,0.115486585722476,0.116915182756756,0.0776731926881487,0.115486585722476,0.363948203619399,0.193538470595003,0.717539093531703,0.0830519326320626,0.411339665039314,0.0628984788305169,0.991560325238188,0.189630111161852,0.498429888436498,0.293793079014999,0.0324715658059498,0.753325102289846,0.750217498681046,0.231605492897086,0.129022144777287,0.83208477203934,0.113361838339416,0.31129144306152,1,38,FALSE
"87","4_176_4",0,0.371913988967366,0.0837691374531657,0.144605656365606,0.0765318988235241,0.0837691374531657,0.746361084955893,0.854310199310148,0.952432932554808,0.0128779453994805,0.394064174160936,0.0520994970729396,0.659908180728485,0.267954767932815,0.0565572945742881,0.660815098147572,0.919227367007266,0.749419562608573,0.73626874917157,0.151113019804243,0.304509456108449,0.898155772504389,0.536308392686335,0.293516550780108,2,32,FALSE
"88","4_176_8",0,0.0933766392503673,0.11348502115957,0.118369415912367,0.0777413670887701,0.11348502115957,0.439480320181774,0.728012545321672,0.715603860055625,0.158148447108653,0.376978947746253,0.146949514401672,0.969651955990524,0.123136734575008,0.461155631080152,0.320509776550983,0.0377380721442648,0.765944645915984,0.663945052416632,0.297987850749082,0.0513297314167092,0.728482671532555,0.161845367379856,0.43257715048486,1,38,FALSE
"89","4_176_9",0,0.113066842534356,0.0925134913007979,0.134871851766637,0.0782570651281686,0.0925134913007979,0.906036208502637,0.295213005667361,0.49426127288401,0.634521365855119,0.284840814940816,0.0542777356494574,1,0.429785717405328,0.552031002405676,0.421284718895924,0.110807383401283,0.870013776177465,0.884542217289394,0.0573780892532092,0.0744128015000065,0.970202930874998,0.0045146813485926,0.439865084125943,1,38,FALSE
"90","4_176_10",0,0.406900496758622,0.083773680236955,0.144252402219845,0.0760044481926467,0.083773680236955,0.040806662185463,0.465541654868392,0.840870917091238,0.167523976380509,0.247087756518346,0,0.416507245584803,0.0534878493247346,0.363453787089461,0.590268122964983,0.752623272966663,0.897311869944956,0.959357543460892,0.058332082654952,0.538459459089491,0.636962866059672,0.499339946001617,0.116091471678109,2,32,FALSE
"91","4_177_10",0,0.431936419548909,0.0829801164590982,0.153981753533434,0.0765139387766046,0.0829801164590982,0.671997010826255,0.234936979048259,1,0.355041252073817,0.145467949314982,0.0650439003359033,0,0.605720636068139,0.058165854572,0.261665777891303,0.897919797808133,0.972069614935215,0.539883031741036,0.134101072150678,0.36976174118364,0.532389445218056,1,0.220807967050757,2,32,FALSE
"92","4_178_1",0,0.0858948963279235,0.113812871037328,0.117893588655664,0.0781526116404879,0.113812871037328,0.357399101748091,0.912674101725812,0.604680674512245,0.423913157214119,0.246751375237996,0.09756611102779,0.990423930459871,0.145396666524647,0.527587204248769,0.32434577611401,0.0728350707853275,0.86841050384849,0.803285973536416,0.2397023918096,0.123093782448032,0.989187965226886,0.131788267182345,0.482085551350741,1,38,FALSE
"93","4_178_4",0,0.142409837251703,0.116119600524675,0.116677476409877,0.0769158948207955,0.116119600524675,0.716663516374725,0.347346395058216,0.964407599130447,0.00378315031893037,0.542657404330149,0.092246325362283,0.779745256863991,0.274496334464006,0.0581379243359023,0.479417117126184,0.20883052232873,0.808744064897854,0.672378661602179,0.142224074740789,0.250368705781127,0.952696822241067,0.0662496590416535,0.387837489272084,2,32,FALSE
"94","4_179_1",0,0.373204441517658,0.0838610577215841,0.144551724345491,0.0765373519473136,0.0838610577215841,0.746361084955893,0.854310199310148,0.914644177843732,0.1070410244185,0.394064174160936,0.0520994970729396,0.659908180728485,0.267954767932815,0.0565572945742881,0.688645354087725,0.919227367007266,0.749419562608573,0.73626874917157,0.151113019804243,0.304509456108449,0.937377006022845,0.536308392686335,0.293516550780108,2,32,FALSE
"95","4_179_6",0,0.144802264863524,0.0937160995618432,0.137113452643292,0.078753687495146,0.0937160995618432,0.51103023698893,0.485339355332575,0.49426127288401,0.634521365855119,0.284840814940816,0.0542777356494574,0.733931305048819,0.17349445014553,0.801545065027306,0.421284718895924,0.110807383401283,0.870013776177465,0.947559966020986,0.552364628508145,0.0744128015000065,0.970202930874998,0.0045146813485926,0.439865084125943,1,38,FALSE
"96","4_180_7",0,0.442689850704303,0.0831990554244496,0.165327716857385,0.0754883447927792,0.0831990554244496,0.671997010826255,0.234936979048259,0.817734915211548,0.119626210797113,0.320046155496791,0.0254900053938959,0,0.605720636068139,0.188675470641829,0.497129148598871,1,1,0.539883031741036,0.134101072150678,0.394415245131999,0.574374260519782,0.991104418610255,0.0544602018034836,2,32,FALSE
"97","4_180_10",0,0.100342949111052,0.116013307352522,0.115571037250205,0.0766268416793615,0.116013307352522,0.328379110938226,0.706937506958806,0.457469546656335,0.0192584353797974,0.645547466960205,0.0716757179796875,0.951491946815892,0,0.337515564215442,0.585360548901715,0.205822415551572,0.781312253516305,0.755530080839089,0.319769068663464,0.151529693107037,0.922305508251082,0.135432347261998,0.36081657943121,1,38,FALSE
"98","4_181_1",0,0.13152133024221,0.115889887126868,0.115416444541051,0.077712053080746,0.115889887126868,0.716663516374725,0.751963264397898,0.725244518166751,0.481089113450095,0.512399834145718,0.0916571881409528,0.779745256863991,0.274496334464006,0.082213298070089,0.473790300116692,0.0219411517537312,0.841606237503741,0.672378661602179,0.20706026743837,0.233677234817711,0.829657550639522,0.28327057051634,0.507376900417861,2,32,FALSE
"99","4_181_2",0,0.404073064186114,0.0846611407041392,0.140035552990444,0.0769038634028997,0.0846611407041392,0.681912157668305,0.834061300418246,0.407006515495243,0.25750877937884,0.680585605080624,0.011731471750402,0.405982657792628,0.750933849374594,0.205758070854718,0.450044650451632,0.784814528644142,0.865985187542629,0.646386213696488,0.519272537232809,0.349073447282367,0.79073753479621,0.325772095506662,0.185105886987408,2,32,FALSE
"100","4_181_3",0,0.194220146880379,0.0905951672877824,0.135815106148152,0.07764861270874,0.0905951672877824,0.626906715969561,0.26571721050781,0.644400200082203,0.312866464324575,0.487939077300837,0.131694145902652,0.286805066144854,0.446744470690628,0.394885029248251,0.452545338594596,0.135891311106943,0.799728053087693,0.917055814526728,0.260193571846044,0.173276674469013,0.543284970828767,0.142330639786788,0.408690299321439,2,32,FALSE
"101","4_181_7",0,0.137185390381687,0.112612136520362,0.118560350155077,0.0774523848115126,0.112612136520362,0.485291085651788,0.303408700543348,0.805500249952069,0,0.415494603094072,0.0927533596313904,0.85822284055773,0.2374248497846,0.474685720187043,0.479372217959374,0.167480196157945,0.779898055550451,0.821719073880364,0.160733995270079,0.143473229131763,0.961150374534931,0.0354004478401049,0.455544939713091,2,32,FALSE
"102","4_181_8",0,0.169142576163727,0.0893933331744806,0.136427475443489,0.0773057825652666,0.0893933331744806,0.628534695110032,0.0737471735294035,0.805708741088933,0.218150586969205,0.659080489171705,0.0290316011034205,0.681637681400573,0.310633038634261,0.39808911481152,0.662074754344374,0.198939397575888,0.744872395493219,0.778429425696374,0.187227273660575,0.0444629719843163,0.961955250483529,0.211848016858942,0.293047592590113,2,32,FALSE
"103","4_181_9",0,0.37565478807492,0.0827493272586991,0.143461499406507,0.0764229976682481,0.0827493272586991,0.746361084955893,0.854310199310148,0.952432932554808,0.0128779453994805,0.394064174160936,0.0520994970729396,0.421933182993386,0.267954767932815,0.0565572945742881,0.660815098147572,0.919227367007266,0.749419562608573,0.73626874917157,0.151113019804243,0.304509456108449,0.898155772504389,0.536308392686335,0.293516550780108,2,32,FALSE
"104","4_181_10",0,0.136775993054268,0.107737364860724,0.126408490423824,0.0760619626438221,0.107737364860724,0.297333664153819,0.950615078904461,0.736346885927467,0.109736888806804,0.334159454574965,0.223943480176892,0.824207277115323,0.0112771599782615,0.423447381628606,0.300997433041052,0.126735750045653,0.74558215300756,0.893553730812521,0.25628537440157,0.161248596870702,0.684902164792914,0.332676779052537,0.552937572072535,1,38,FALSE
"105","4_182_3",0,0.123235549529465,0.0919125177372029,0.135002601232966,0.0782090015564752,0.0919125177372029,0.906036208502637,0.206994313951504,0.151373405611796,0.634521365855119,0.284840814940816,0.0542777356494574,1,0.429785717405328,0.744141741698558,0.544188651620873,0.110807383401283,0.870013776177465,0.884542217289394,0.0573780892532092,0.101453582261072,0.970202930874998,0.0045146813485926,0.439865084125943,1,38,FALSE
"106","4_182_4",0,0.371802124102777,0.0854830165932805,0.141411605691803,0.0769453389490881,0.0854830165932805,0.679302387775545,0.715860188789242,0.767145519776651,0.361758567033849,0.475525392702334,0.0397270801015386,0.713284254419499,0.187672808982026,0.102242892161825,0.549357022674657,0.752623272966663,0.850079469075118,0.739549599943958,0.255231980420405,0.299555638111744,0.577038071364399,0.499339946001617,0.294089435417254,2,32,FALSE
"107","4_182_11",0,0.20542452376813,0.0919550706396146,0.135898009164474,0.0783396092599309,0.0919550706396146,0.494383997601523,1,0.752291125238686,0.271209793034179,0.578387051550727,0.245506387090953,0.518979777511217,0.437759554075759,0.568242613162813,0.351959473412577,0.242908690462367,0.780415243514782,0.998159611184173,0.224563672180246,0.150006115545465,1,0.255801037922765,0.625005131744349,1,38,FALSE
