"","facebook_S_alphas","facebook_S_gammas","facebook_S_thetas","newsletter_alphas","newsletter_gammas","newsletter_thetas","ooh_S_alphas","ooh_S_gammas","ooh_S_thetas","print_S_alphas","print_S_gammas","print_S_thetas","search_S_alphas","search_S_gammas","search_S_thetas","tv_S_alphas","tv_S_gammas","tv_S_thetas","rsq_train","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","iterPar","iterNG","df.int","trial","iterations","solID","coef0","mape.qt10","robynPareto","error_score"
"127",1.71687137512756,0.866171051297178,0.229873532518186,2.66666663373232,0.874649255905501,0.269617254347952,0.506305206250047,0.688794418335172,0.395351359293226,1.23133309782675,0.938505200824637,0.162665394562749,2.15009038903055,0.479022929686137,0.0243895249627069,1.08087346081186,0.368601474513529,0.31638248938777,0.948647219307272,0.0517487312749016,0.284385817945177,0,7875.26577318848,2.02698133409858e-05,65481090.2533626,1e-04,0,0.153743982315063,59.2895431518555,9,192,1,4,1919,"4_192_9",TRUE,TRUE,2,6.67077423305896
"128",0.779960910192817,0.724666657598738,0.294196318014315,2.1486526468988,0.972674730441575,0.30904692230214,0.580471496957337,0.684040548799287,0.394472744674663,1.75618282587884,0.876975328767015,0.121253149106101,2.42247005436625,0.693493757913685,0.226804955966706,1.3782401152109,0.34799323856385,0.355291312355878,0.948248189761447,0.0519493953332771,0.283500711327325,0,9895.95526765563,5.1132029834422e-05,65481090.2533626,1e-04,0,0.135838031768799,40.8992481231689,10,137,1,4,1370,"4_137_10",TRUE,TRUE,3,6.69414275929897
"129",1.98794765809308,0.728638295096292,0.157438429434348,1.9809393830756,0.717900157316539,0.320315605024764,0.536602794712108,0.599169298188448,0.391125827427067,1.4184680302343,0.960744039621082,0.103055461889774,2.74062573742459,0.992838016924131,0.233547473688863,1.55066189382839,0.380345443762894,0.32500820917894,0.947676056528464,0.0522357648320983,0.235519659895673,0,16388.1292389613,0.000150287728502674,65481090.2533626,1e-04,0,0.134592056274414,57.3808922767639,2,186,1,4,1852,"4_186_2",TRUE,TRUE,2,8.27240119776412
"130",0.728460640045032,0.794970926710788,0.125175073229406,1.10659491580298,0.676758575351597,0.209800704867595,0.62253486916752,0.554699449099514,0.382530747297754,1.94907987106655,0.762037955544153,0.168570028071692,2.76793046470694,0.909929003505468,0.15528707381728,1.66829998063341,0.376692656434541,0.330929489044379,0.94637977070256,0.0528788568055546,0.218738001531965,0,13896.5284422908,0.0001122332310588,65481090.2533626,1e-04,0,0.224457025527954,60.6529941558838,4,196,1,4,1954,"4_196_4",TRUE,TRUE,3,9.01399274474576
"131",0.698496637356334,0.773509884568651,0.231793979931336,2.24351600428076,0.904446021907087,0.307700179055843,0.699620707615443,0.656061573307638,0.396653618835872,1.64394811251451,0.896567336886604,0.283714341041435,2.9916056690535,0.820700954725806,0.0467485694434695,1.53944084123,0.319514726795237,0.310011769033669,0.946256510345005,0.0529395999748661,0.211922554226825,0,31481.4274005411,0.000380809358242473,65481090.2533626,1e-04,0,0.278637886047363,57.108282327652,5,185,1,4,1845,"4_185_5",FALSE,TRUE,2,9.35508676945994
"132",0.698496637356334,0.773509884568651,0.231793979931336,2.24351600428076,0.904446021907087,0.307700179055843,0.699620707615443,0.817250295050999,0.376374172178943,1.64394811251451,0.896567336886604,0.283714341041435,2.9916056690535,0.820700954725806,0.0467485694434695,1.53944084123,0.319514726795237,0.310011769033669,0.946253236827239,0.0529412122267253,0.215664238331056,0,31481.4274005411,0.000380809358242473,65481090.2533626,1e-04,0,0.247998952865601,59.976565361023,5,194,1,4,1935,"4_194_5",FALSE,TRUE,3,9.16455416770249
"133",1.13136284353362,0.813104846945572,0.220476742167958,2.44420223230075,0.910454500936624,0.331688931509267,0.527037980591286,0.656688813722126,0.37786908514607,1.30473701410291,0.73089078359126,0.123950115051316,2.37140842639225,0.862134313798204,0.0446537939438234,1.52733817915546,0.302613672284226,0.334683237642457,0.94574667383217,0.0531901124717659,0.202396214122809,0,44983.0904495274,0.000587021767016897,65481090.2533626,1e-04,0,0.178206920623779,56.6887483596802,2,184,1,4,1832,"4_184_2",FALSE,TRUE,2,9.87648985554053
"134",0.57385766629163,0.846100902538176,0.238019905164564,2.66666663373232,0.874649255905501,0.269617254347952,0.506305206250047,0.688794418335172,0.395351359293226,1.23133309782675,0.938505200824637,0.162665394562749,2.15009038903055,0.479022929686137,0.0243895249627069,1.23321726502262,0.360944278600217,0.31817255155388,0.945601256885699,0.0532613483599355,0.200785814511764,0,43440.678562106,0.000563464337871059,65481090.2533626,1e-04,0,0.13415002822876,57.3868563175201,9,186,1,4,1859,"4_186_9",FALSE,TRUE,2,9.97020524636168
"135",0.758082201708417,0.706955793390322,0.249959674173195,2.15933673700803,0.933180792561008,0.314046125346416,0.613114992102512,0.421839608954496,0.393441097432519,1.76540595499976,0.732698709713914,0.192850802661043,2.65319646664839,0.907514891443959,0.195840551014027,1.62246782492385,0.34939814383958,0.331388244465798,0.945162760370996,0.053475581615124,0.185398952691058,0,43656.4796287319,0.000566760291680864,65481090.2533626,1e-04,0,0.153552055358887,55.0011961460114,7,179,1,4,1787,"4_179_7",FALSE,TRUE,2,10.9673979678631
"136",0.725971531553108,0.787277924909848,0.193833546502207,1.87068334667475,0.790282860430505,0.258211949219199,0.575957603512,0.32861997620131,0.378240375028417,2.48559561014818,0.755449446346714,0.190780453821491,2.98139435868258,0.708893202911613,0.0728479940127421,1.38817687377903,0.372072076271663,0.307485531063251,0.944797713515017,0.0536532775858961,0.171547819848412,0,34406.6540623662,0.000425486671989495,65481090.2533626,1e-04,0,0.143720865249634,58.9644212722778,3,191,1,4,1903,"4_191_3",FALSE,TRUE,2,12.0519106864979
