"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","rsq_train","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","iterPar","iterNG","df.int","trial","iterations","solID","robynPareto","total_spend","mean_spend","spend_share","effect_share","roi_mean","roi_total","cpa_total","mean_response","next_unit_response"
"486","events",0.909920547653595,1158156.26346261,0.0070136230072413,1158156.26346261,0.364188169589739,1158156.26346261,0.0070136230072413,1158156.26346261,0.364188169589739,TRUE,0.939152381134657,0.0560229921479755,0.0987681219973364,0,216515.00394067,0.00320684785320783,65481090.2533626,1e-04,9,189,0,1,1889,"1_189_9",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","tv_S",460035.56830943,6855334.60296434,0.0415148922563679,74514.5065539602,0.0234314682792763,6855334.60296434,0.0415148922563679,74514.5065539602,0.0234314682792763,TRUE,0.939152381134657,0.0560229921479755,0.0987681219973364,0,216515.00394067,0.00320684785320783,65481090.2533626,1e-04,9,189,0,1,1889,"1_189_9",3,10247935.1,256198.3775,0.311135800761756,0.289922150272053,0.556117273595117,0.668947893997137,1.49488474210561,142476.343194793,0.579275761643657
"488","ooh_S",271697.976083266,7928746.41154409,0.0480153153809565,86182.0262124358,0.0271003796016297,7928746.41154409,0.0480153153809565,86182.0262124358,0.0271003796016297,TRUE,0.939152381134657,0.0560229921479755,0.0987681219973364,0,216515.00394067,0.00320684785320783,65481090.2533626,1e-04,9,189,0,1,1889,"1_189_9",3,10240536,262577.846153846,0.310911157955088,0.335318309277375,0.450462517520431,0.774251114545576,1.29157063026886,118281.477623554,0.12936004740186
"489","print_S",346508.029703072,3239030.3095092,0.019615088409578,35206.8511903174,0.0110709747004998,3239030.3095092,0.019615088409578,35206.8511903174,0.0110709747004998,TRUE,0.939152381134657,0.0560229921479755,0.0987681219973364,0,216515.00394067,0.00320684785320783,65481090.2533626,1e-04,9,189,0,1,1889,"1_189_9",3,2793216,77589.3333333333,0.0848043521333921,0.136983340203875,1.13990966777583,1.15960609903037,0.862361797541574,88444.831182948,1.45182682813902
"490","facebook_S",94363.9865524782,2528923.01217224,0.0153147836619939,27488.2936105678,0.00864383473197973,2528923.01217224,0.0153147836619939,27488.2936105678,0.00864383473197973,TRUE,0.939152381134657,0.0560229921479755,0.0987681219973364,0,216515.00394067,0.00320684785320783,65481090.2533626,1e-04,9,189,0,1,1889,"1_189_9",3,5988890.4119093,136111.145725211,0.181827675117088,0.106951861583009,0.313431346376375,0.42226904121393,2.36815845444227,42661.4996614839,0.105963669724588
"491","search_S",93899.2435931018,3093398.05499351,0.0187331610193881,33623.8919021034,0.0105732050437644,3093398.05499351,0.0187331610193881,33623.8919021034,0.0105732050437644,TRUE,0.939152381134657,0.0560229921479755,0.0987681219973364,0,216515.00394067,0.00320684785320783,65481090.2533626,1e-04,9,189,0,1,1889,"1_189_9",3,3666600,47618.1818181818,0.111321014032676,0.130824338663688,0.869625606870575,0.843669354441038,1.18529847592074,41409.9902617097,0.364175820723176
"492","newsletter",599836.260415473,24109736.631361,0.146004998522983,262062.354688707,0.0824068498210371,24109736.631361,0.146004998522983,262062.354688707,0.0824068498210371,TRUE,0.939152381134657,0.0560229921479755,0.0987681219973364,0,216515.00394067,0.00320684785320783,65481090.2533626,1e-04,9,189,0,1,1889,"1_189_9",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,0.938970553436376,0.056106634969867,0.0929110128793653,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,187,0,1,1865,"1_187_5",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","trend",0.307264716695376,50892811.7773098,0.30832016510979,553182.736709889,0.17403197586751,50892811.7773098,0.30832016510979,553182.736709889,0.17403197586751,TRUE,0.938970553436376,0.056106634969867,0.0929110128793653,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,187,0,1,1865,"1_187_5",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","season",0.346037336125153,-2788511.11126834,-0.0168934310408853,-30309.9033833515,-0.0095355332408436,-2788511.11126834,-0.0168934310408853,-30309.9033833515,-0.0095355332408436,FALSE,0.938970553436376,0.056106634969867,0.0929110128793653,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,187,0,1,1865,"1_187_5",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","holiday",1.0131814981077,4601466.51098971,0.0278767249218493,287591.656936857,0.0904766923809129,4601466.51098971,0.0278767249218493,287591.656936857,0.0904766923809129,TRUE,0.938970553436376,0.056106634969867,0.0929110128793653,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,187,0,1,1865,"1_187_5",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","competitor_sales_B",0.151002208314657,73910275.3564331,0.447765165755008,803372.558222099,0.252742004381187,73910275.3564331,0.447765165755008,803372.558222099,0.252742004381187,TRUE,0.938970553436376,0.056106634969867,0.0929110128793653,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,187,0,1,1865,"1_187_5",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","events",0.910953826469187,1159471.43140257,0.00702434019040601,1159471.43140257,0.364771152059185,1159471.43140257,0.00702434019040601,1159471.43140257,0.364771152059185,TRUE,0.938970553436376,0.056106634969867,0.0929110128793653,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,187,0,1,1865,"1_187_5",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","tv_S",423144.434733359,8390792.70545808,0.0508333201095067,91204.2685375878,0.0286929761321737,8390792.70545808,0.0508333201095067,91204.2685375878,0.0286929761321737,TRUE,0.938970553436376,0.056106634969867,0.0929110128793653,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,187,0,1,1865,"1_187_5",2,10247935.1,256198.3775,0.311135800761756,0.321262315271439,0.709626809872085,0.818778868482303,1.22133098262979,181805.237319729,0.554302431817632
"500","ooh_S",325886.004477839,7416831.36266038,0.0449328419960961,80617.7322028303,0.0253624386557353,7416831.36266038,0.0449328419960961,80617.7322028303,0.0253624386557353,TRUE,0.938970553436376,0.056106634969867,0.0929110128793653,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,187,0,1,1865,"1_187_5",2,10240536,262577.846153846,0.310911157955088,0.283971788982006,0.440811840720909,0.724262027169318,1.3807157665139,115747.423695609,0.16123158132541
"501","print_S",334336.296287072,3615894.1164292,0.0219059044305746,39303.1969177087,0.0123648345539131,3615894.1164292,0.0219059044305746,39303.1969177087,0.0123648345539131,TRUE,0.938970553436376,0.056106634969867,0.0929110128793653,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,187,0,1,1865,"1_187_5",2,2793216,77589.3333333333,0.0848043521333921,0.138443476843944,1.24566409198904,1.29452721036583,0.772482796802242,96650.2464547015,1.26688679656945
"502","facebook_S",114629.873667328,3064254.34362076,0.0185639459123924,33307.1124306604,0.0104784589288242,3064254.34362076,0.0185639459123924,33307.1124306604,0.0104784589288242,TRUE,0.938970553436376,0.056106634969867,0.0929110128793653,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,187,0,1,1865,"1_187_5",2,5988890.4119093,136111.145725211,0.181827675117088,0.117322579590342,0.404849251886685,0.511656439317589,1.95443646000767,55104.4955202913,0.192543726283475
"503","search_S",87390.9573233309,3630425.30144188,0.0219939376361667,39461.14458089,0.0124145250848769,3630425.30144188,0.0219939376361667,39461.14458089,0.0124145250848769,TRUE,0.938970553436376,0.056106634969867,0.0929110128793653,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,187,0,1,1865,"1_187_5",2,3666600,47618.1818181818,0.111321014032676,0.138999839312269,1.11199650853876,0.99013399373858,1.00996431424818,52951.251924782,1.29241349761287
"504","newsletter",465843.342980552,11171105.6792267,0.0676770849790951,121425.061730725,0.0382004751965258,11171105.6792267,0.0676770849790951,121425.061730725,0.0382004751965258,TRUE,0.938970553436376,0.056106634969867,0.0929110128793653,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,187,0,1,1865,"1_187_5",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,0.938936298785816,0.0561223785467443,0.0939558317046268,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,184,0,1,1835,"1_184_5",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","trend",0.315428884124436,52245057.6217214,0.316540596063611,567881.061105667,0.178648312284998,52245057.6217214,0.316540596063611,567881.061105667,0.178648312284998,TRUE,0.938936298785816,0.0561223785467443,0.0939558317046268,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,184,0,1,1835,"1_184_5",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","season",0.346891682755812,-2795395.78764213,-0.0169366498791276,-30384.736822197,-0.00955865994534249,-2795395.78764213,-0.0169366498791276,-30384.736822197,-0.00955865994534249,FALSE,0.938936298785816,0.0561223785467443,0.0939558317046268,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,184,0,1,1835,"1_184_5",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","holiday",1.01268113695819,4599194.07009223,0.0278654421801985,287449.629380765,0.090428074949072,4599194.07009223,0.0278654421801985,287449.629380765,0.090428074949072,TRUE,0.938936298785816,0.0561223785467443,0.0939558317046268,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,184,0,1,1835,"1_184_5",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","competitor_sales_B",0.15101089904105,73914529.161645,0.447830860633614,803418.795235272,0.252745551238098,73914529.161645,0.447830860633614,803418.795235272,0.252745551238098,TRUE,0.938936298785816,0.0561223785467443,0.0939558317046268,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,184,0,1,1835,"1_184_5",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","events",0.911283945542649,1159891.61036611,0.00702751223613969,1159891.61036611,0.364887461156022,1159891.61036611,0.00702751223613969,1159891.61036611,0.364887461156022,TRUE,0.938936298785816,0.0561223785467443,0.0939558317046268,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,184,0,1,1835,"1_184_5",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","tv_S",422150.56183836,8371084.58512616,0.050718445435747,90990.0498383278,0.0286243369460079,8371084.58512616,0.050718445435747,90990.0498383278,0.0286243369460079,TRUE,0.938936298785816,0.0561223785467443,0.0939558317046268,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,184,0,1,1835,"1_184_5",3,10247935.1,256198.3775,0.311135800761756,0.321279272789255,0.707960053100627,0.816855737613537,1.22420637323492,181378.216939195,0.55300049771904
"512","ooh_S",323725.190166206,7367653.44420057,0.044638890623938,80083.1896108758,0.0251931744977147,7367653.44420057,0.044638890623938,80083.1896108758,0.0251931744977147,TRUE,0.938936298785816,0.0561223785467443,0.0939558317046268,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,184,0,1,1835,"1_184_5",3,10240536,262577.846153846,0.310911157955088,0.282767939643311,0.437889001074287,0.719459747439057,1.38993182531689,114979.950756545,0.160162521904567
"513","print_S",334916.451700422,3622168.57890618,0.0219458730299715,39371.3975968063,0.0123857515502922,3622168.57890618,0.0219458730299715,39371.3975968063,0.0123857515502922,TRUE,0.938936298785816,0.0561223785467443,0.0939558317046268,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,184,0,1,1835,"1_184_5",3,2793216,77589.3333333333,0.0848043521333921,0.139017552040842,1.24782562447656,1.29677353233913,0.771144671804174,96817.9583193868,1.26908515566902
"514","facebook_S",114184.903132636,3052359.51332835,0.0184935330485248,33177.8207970473,0.0104373293927894,3052359.51332835,0.0184935330485248,33177.8207970473,0.0104373293927894,TRUE,0.938936298785816,0.0561223785467443,0.0939558317046268,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,184,0,1,1835,"1_184_5",3,5988890.4119093,136111.145725211,0.181827675117088,0.11714848115093,0.40327770703264,0.50967029005215,1.9620527613993,54890.5907496488,0.191796309554775
"515","search_S",87674.6488414202,3642210.51236782,0.0220673024216309,39589.2446996503,0.0124542835368731,3642210.51236782,0.0220673024216309,39589.2446996503,0.0124542835368731,TRUE,0.938936298785816,0.0561223785467443,0.0939558317046268,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,184,0,1,1835,"1_184_5",3,3666600,47618.1818181818,0.111321014032676,0.139786754375661,1.11560630968157,0.993348200613054,1.0066963421113,53123.144091928,1.29660897456051
"516","newsletter",402726.184019663,9871348.54545709,0.0598081942057525,107297.266798447,0.0337543843934759,9871348.54545709,0.0598081942057525,107297.266798447,0.0337543843934759,TRUE,0.938936298785816,0.0561223785467443,0.0939558317046268,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,184,0,1,1835,"1_184_5",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,0.938781253428042,0.0561935828599311,0.08922352067909,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,193,0,1,1925,"1_193_5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","trend",0.308298954240591,51064114.4159198,0.309365318140343,555044.721912172,0.174734752088445,51064114.4159198,0.309365318140343,555044.721912172,0.174734752088445,TRUE,0.938781253428042,0.0561935828599311,0.08922352067909,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,193,0,1,1925,"1_193_5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","season",0.344867071501866,-2779080.63783533,-0.0168366998134713,-30207.3982373405,-0.00950965216650387,-2779080.63783533,-0.0168366998134713,-30207.3982373405,-0.00950965216650387,FALSE,0.938781253428042,0.0561935828599311,0.08922352067909,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,193,0,1,1925,"1_193_5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","holiday",1.01144176999567,4593565.35935924,0.0278295203011215,287097.834959953,0.0903818503922189,4593565.35935924,0.0278295203011215,287097.834959953,0.0903818503922189,TRUE,0.938781253428042,0.0561935828599311,0.08922352067909,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,193,0,1,1925,"1_193_5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","competitor_sales_B",0.150659807999964,73742682.4329685,0.446760482823241,801550.896010527,0.252337859583921,73742682.4329685,0.446760482823241,801550.896010527,0.252337859583921,TRUE,0.938781253428042,0.0561935828599311,0.08922352067909,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,193,0,1,1925,"1_193_5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","events",0.909621311995428,1157775.39322878,0.00701423214635474,1157775.39322878,0.364481614405738,1157775.39322878,0.00701423214635474,1157775.39322878,0.364481614405738,TRUE,0.938781253428042,0.0561935828599311,0.08922352067909,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,193,0,1,1925,"1_193_5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","tv_S",421078.430775962,8349824.63519125,0.0505863302287425,90758.9634259918,0.0285720129351205,8349824.63519125,0.0505863302287425,90758.9634259918,0.0285720129351205,TRUE,0.938781253428042,0.0561935828599311,0.08922352067909,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,193,0,1,1925,"1_193_5",1,10247935.1,256198.3775,0.311135800761756,0.317180607510919,0.706162054868525,0.814781178228895,1.22732339273438,180917.572709382,0.551596048549982
"524","ooh_S",306011.794465775,7579703.6348022,0.0459206519727491,82388.0829869804,0.0259367591248805,7579703.6348022,0.0459206519727491,82388.0829869804,0.0259367591248805,TRUE,0.938781253428042,0.0561935828599311,0.08922352067909,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,193,0,1,1925,"1_193_5",1,10240536,262577.846153846,0.310911157955088,0.287926406682459,0.448310049032589,0.740166689985974,1.35104701890725,117716.287084102,0.152877793836524
"525","print_S",338015.974822319,3454759.73606962,0.0209302140470377,37551.7362616263,0.0118217380818626,3454759.73606962,0.0209302140470377,37551.7362616263,0.0118217380818626,TRUE,0.938781253428042,0.0561935828599311,0.08922352067909,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,193,0,1,1925,"1_193_5",1,2793216,77589.3333333333,0.0848043521333921,0.131234228234271,1.18246162595686,1.23683944817358,0.808512375213033,91746.4092502418,1.30992014479125
"526","facebook_S",116269.433858615,3108082.61697609,0.0188299156580988,33783.5067062618,0.0106354541101844,3108082.61697609,0.0188299156580988,33783.5067062618,0.0106354541101844,TRUE,0.938781253428042,0.0561935828599311,0.08922352067909,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,193,0,1,1925,"1_193_5",1,5988890.4119093,136111.145725211,0.181827675117088,0.11806517809868,0.4106398429048,0.518974702024179,1.92687619666172,55892.659498193,0.195297694495821
"527","search_S",102117.044179805,3832771.70112955,0.0232203505385689,41660.5619687995,0.0131152458173188,3832771.70112955,0.0232203505385689,41660.5619687995,0.0131152458173188,TRUE,0.938781253428042,0.0561935828599311,0.08922352067909,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,193,0,1,1925,"1_193_5",1,3666600,47618.1818181818,0.111321014032676,0.145593579473671,1.15132916896506,1.0453203788604,0.956644508442656,54824.2017003544,1.54158823478792
"528","newsletter",456902.036093979,10956689.6407764,0.0663796839572146,119094.452617135,0.0374923656268135,10956689.6407764,0.0663796839572146,119094.452617135,0.0374923656268135,TRUE,0.938781253428042,0.0561935828599311,0.08922352067909,0,228548.890970535,0.00339064275479473,65481090.2533626,1e-04,5,193,0,1,1925,"1_193_5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,0.938610222759614,0.0562720238877499,0.0864557443235551,0,243203.333961669,0.0036144617004672,65481090.2533626,1e-04,4,200,0,1,1994,"1_200_4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","trend",0.330732260528053,54779783.5845424,0.331843663303119,595432.430266765,0.187350841510374,54779783.5845424,0.331843663303119,595432.430266765,0.187350841510374,TRUE,0.938610222759614,0.0562720238877499,0.0864557443235551,0,243203.333961669,0.0036144617004672,65481090.2533626,1e-04,4,200,0,1,1994,"1_200_4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","season",0.355341994146828,-2863491.87077404,-0.0173463925933525,-31124.9116388483,-0.00979335033004791,-2863491.87077404,-0.0173463925933525,-31124.9116388483,-0.00979335033004791,FALSE,0.938610222759614,0.0562720238877499,0.0864557443235551,0,243203.333961669,0.0036144617004672,65481090.2533626,1e-04,4,200,0,1,1994,"1_200_4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","holiday",0.992779541523174,4508808.95638798,0.0273133550977354,281800.559774249,0.0886676125251466,4508808.95638798,0.0273133550977354,281800.559774249,0.0886676125251466,TRUE,0.938610222759614,0.0562720238877499,0.0864557443235551,0,243203.333961669,0.0036144617004672,65481090.2533626,1e-04,4,200,0,1,1994,"1_200_4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","competitor_sales_B",0.151645091720287,74224944.1951378,0.449638092347894,806792.87168628,0.253854704163957,74224944.1951378,0.449638092347894,806792.87168628,0.253854704163957,TRUE,0.938610222759614,0.0562720238877499,0.0864557443235551,0,243203.333961669,0.0036144617004672,65481090.2533626,1e-04,4,200,0,1,1994,"1_200_4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","events",0.914283155309678,1163709.03550953,0.00704948877292368,1163709.03550953,0.36615719264444,1163709.03550953,0.00704948877292368,1163709.03550953,0.36615719264444,TRUE,0.938610222759614,0.0562720238877499,0.0864557443235551,0,243203.333961669,0.0036144617004672,65481090.2533626,1e-04,4,200,0,1,1994,"1_200_4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","tv_S",541330.065600979,7868342.55534078,0.0476646574125001,85525.462558052,0.0269103034472547,7868342.55534078,0.0476646574125001,85525.462558052,0.0269103034472547,TRUE,0.938610222759614,0.0562720238877499,0.0864557443235551,0,243203.333961669,0.0036144617004672,65481090.2533626,1e-04,4,200,0,1,1994,"1_200_4",1,10247935.1,256198.3775,0.311135800761756,0.321067464789523,0.615584717773315,0.767797851817073,1.30242614984321,157711.805907319,0.531011269922601
"536","ooh_S",315859.169449689,7466275.62842917,0.0452290259954197,81155.1698742301,0.0255352053331096,7466275.62842917,0.0452290259954197,81155.1698742301,0.0255352053331096,TRUE,0.938610222759614,0.0562720238877499,0.0864557443235551,0,243203.333961669,0.0036144617004672,65481090.2533626,1e-04,4,200,0,1,1994,"1_200_4",1,10240536,262577.846153846,0.310911157955088,0.304661136774279,0.431147305468489,0.729090316017557,1.37157218801397,113209.73084495,0.169243438125704
"537","print_S",339821.86560102,3246237.20135759,0.0196649781061446,35285.1869712782,0.0111023671803669,3246237.20135759,0.0196649781061446,35285.1869712782,0.0111023671803669,TRUE,0.938610222759614,0.0562720238877499,0.0864557443235551,0,243203.333961669,0.0036144617004672,65481090.2533626,1e-04,4,200,0,1,1994,"1_200_4",1,2793216,77589.3333333333,0.0848043521333921,0.132462604546604,1.15466373858005,1.1621862402899,0.860447289197433,89589.5897006004,1.41816485013987
"538","facebook_S",116363.217930331,2766079.26860397,0.0167562888609032,30066.0790065649,0.0094601921502221,2766079.26860397,0.0167562888609032,30066.0790065649,0.0094601921502221,TRUE,0.938610222759614,0.0562720238877499,0.0864557443235551,0,243203.333961669,0.0036144617004672,65481090.2533626,1e-04,4,200,0,1,1994,"1_200_4",1,5988890.4119093,136111.145725211,0.181827675117088,0.112869775550726,0.348766080020497,0.461868406057898,2.16511886694117,47470.9507416806,0.129654726857552
"539","search_S",131524.891825735,3159885.30854308,0.0191418776743859,34346.5794406857,0.0108070374304813,3159885.30854308,0.0191418776743859,34346.5794406857,0.0108070374304813,TRUE,0.938610222759614,0.0562720238877499,0.0864557443235551,0,243203.333961669,0.0036144617004672,65481090.2533626,1e-04,4,200,0,1,1994,"1_200_4",1,3666600,47618.1818181818,0.111321014032676,0.128939018338869,0.893896029248375,0.861802571467594,1.16035857063766,42565.7036472999,0.618885872485407
"540","newsletter",565609.34785671,8756508.03528665,0.0530449650223275,95179.4351661593,0.0299478939446965,8756508.03528665,0.0530449650223275,95179.4351661593,0.0299478939446965,TRUE,0.938610222759614,0.0562720238877499,0.0864557443235551,0,243203.333961669,0.0036144617004672,65481090.2533626,1e-04,4,200,0,1,1994,"1_200_4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,0.938554339841428,0.0562976301835688,0.0895197518123077,0,221339.848208704,0.0032805382389672,65481090.2533626,1e-04,9,165,0,1,1649,"1_165_9",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","trend",0.28197691280306,46704346.9981628,0.28287453014545,507655.945632204,0.159396561177673,46704346.9981628,0.28287453014545,507655.945632204,0.159396561177673,TRUE,0.938554339841428,0.0562976301835688,0.0895197518123077,0,221339.848208704,0.0032805382389672,65481090.2533626,1e-04,9,165,0,1,1649,"1_165_9",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","season",0.353710065748345,-2850341.12084943,-0.0172636800884135,-30981.9687048851,-0.00972788620435235,-2850341.12084943,-0.0172636800884135,-30981.9687048851,-0.00972788620435235,FALSE,0.938554339841428,0.0562976301835688,0.0895197518123077,0,221339.848208704,0.0032805382389672,65481090.2533626,1e-04,9,165,0,1,1649,"1_165_9",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","holiday",1.02124796058404,4638101.16827112,0.0280916182982575,289881.323016945,0.0910185066009481,4638101.16827112,0.0280916182982575,289881.323016945,0.0910185066009481,TRUE,0.938554339841428,0.0562976301835688,0.0895197518123077,0,221339.848208704,0.0032805382389672,65481090.2533626,1e-04,9,165,0,1,1649,"1_165_9",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","competitor_sales_B",0.150954296299702,73886824.1085493,0.447510820662316,803117.653353797,0.252167227168504,73886824.1085493,0.447510820662316,803117.653353797,0.252167227168504,TRUE,0.938554339841428,0.0562976301835688,0.0895197518123077,0,221339.848208704,0.0032805382389672,65481090.2533626,1e-04,9,165,0,1,1649,"1_165_9",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","events",0.914045828597268,1163406.96362075,0.00704641472056362,1163406.96362075,0.365292814645097,1163406.96362075,0.00704641472056362,1163406.96362075,0.365292814645097,TRUE,0.938554339841428,0.0562976301835688,0.0895197518123077,0,221339.848208704,0.0032805382389672,65481090.2533626,1e-04,9,165,0,1,1649,"1_165_9",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","tv_S",483783.298982765,8284899.20472612,0.0501792043025782,90053.252225284,0.028275407490205,8284899.20472612,0.0501792043025782,90053.252225284,0.028275407490205,TRUE,0.938554339841428,0.0562976301835688,0.0895197518123077,0,221339.848208704,0.0032805382389672,65481090.2533626,1e-04,9,165,0,1,1649,"1_165_9",2,10247935.1,256198.3775,0.311135800761756,0.304182635811325,0.658198161409028,0.808445713588303,1.23694143365728,168629.301026476,0.546768209227594
"548","ooh_S",314077.123823988,8239457.54781227,0.049903977515893,89559.3211718726,0.0281203203449641,8239457.54781227,0.049903977515893,89559.3211718726,0.0281203203449641,TRUE,0.938554339841428,0.0562976301835688,0.0895197518123077,0,221339.848208704,0.0032805382389672,65481090.2533626,1e-04,9,165,0,1,1649,"1_165_9",2,10240536,262577.846153846,0.310911157955088,0.302514231328166,0.478155633515958,0.804592410769541,1.24286531492829,125553.076374948,0.145967308519175
"549","print_S",290616.960671649,3802037.21887375,0.0230278241964658,41326.4915094973,0.012975915457759,3802037.21887375,0.0230278241964658,41326.4915094973,0.012975915457759,TRUE,0.938554339841428,0.0562976301835688,0.0895197518123077,0,221339.848208704,0.0032805382389672,65481090.2533626,1e-04,9,165,0,1,1649,"1_165_9",2,2793216,77589.3333333333,0.0848043521333921,0.139592971997782,1.31948705597633,1.36116835177578,0.734662981765185,102378.121015166,1.26786290109158
"550","facebook_S",124115.213750653,3179772.08519891,0.0192589468086481,34562.7400565099,0.0108521961720052,3179772.08519891,0.0192589468086481,34562.7400565099,0.0108521961720052,TRUE,0.938554339841428,0.0562976301835688,0.0895197518123077,0,221339.848208704,0.0032805382389672,65481090.2533626,1e-04,9,165,0,1,1649,"1_165_9",2,5988890.4119093,136111.145725211,0.181827675117088,0.116746315224127,0.385210046857451,0.530945111113692,1.88343385986253,52431.38082263,0.125986418221146
"551","search_S",99263.2121040855,3730428.7694821,0.022594112823156,40548.1387987184,0.0127315240612848,3730428.7694821,0.022594112823156,40548.1387987184,0.0127315240612848,TRUE,0.938554339841428,0.0562976301835688,0.0895197518123077,0,221339.848208704,0.0032805382389672,65481090.2533626,1e-04,9,165,0,1,1649,"1_165_9",2,3666600,47618.1818181818,0.111321014032676,0.136963845638599,1.10758004187418,1.01740816273444,0.982889696218229,52740.9478121542,1.16434429972287
"552","newsletter",443578.012912398,14327296.2177103,0.0867762306150844,155731.480627286,0.0488974130859113,14327296.2177103,0.0867762306150844,155731.480627286,0.0488974130859113,TRUE,0.938554339841428,0.0562976301835688,0.0895197518123077,0,221339.848208704,0.0032805382389672,65481090.2533626,1e-04,9,165,0,1,1649,"1_165_9",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
